FileName,ShowName,FullFileLength,SegmentID,SegmentLength,SegmentStart,SegmentEnd,SpeakerAge,SpeakerGender,SpeakerDialect,Environment,Speaker,GroundTruthText,ProcessedText,Category,SegmentPath
audio_files_16kHz/الثقافية أدب _ حس _ شعراء الجوف.wav,الثقافية,461.5663125,الثقافية أدب _ حس _ شعراء الجوف_0049,10.0,441.0,451.0,Child,Female,North,Music,Speaker_5,اليوم والجوف علمتني درس جديد أنها بقدر ما تنتج من الزيتون اللي يصدر إلى العالم بقدر ما تنتج من الأدب والشعر الراقي والشعر الجميل,اليوم والجوف علمتني درس جديد انها بقدر ما تنتج من الزيتون اللي يصدر الي العالم بقدر ما تنتج من الادب والشعر الراقي والشعر الجميل,Program,/kaggle/working/segmented_south_north_16/segments/الثقافية أدب _ حس _ شعراء الجوف_0049.wav
audio_files_16kHz/الثقافية أدب _ حس _ شعراء الجوف.wav,الثقافية,461.5663125,الثقافية أدب _ حس _ شعراء الجوف_0050,10.0,450.0,460.0,Child,Female,North,Music,Speaker_1,يساعد و يجرى تل حبل المتين يساعد و يجرى تل حبل المتين,يساعد و يجري تل حبل المتين يساعد و يجري تل حبل المتين,Program,/kaggle/working/segmented_south_north_16/segments/الثقافية أدب _ حس _ شعراء الجوف_0050.wav
audio_files_16kHz/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي.wav,قناة البوادي,207.68,القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0000,10.0,0.0,10.0,Child,Female,North,Noisy,Speaker_1,ممدوح نعم تكلم عن تخمير القهوة وخمرة القهوة اي طبعا القهوة ما تطرح اول يوم وثاني يوم وثالث يوم يا الله الرابع طبعا,ممدوح نعم تكلم عن تخمير القهوة وخمرة القهوة اي طبعا القهوة ما تطرح اول يوم وثاني يوم وثالث يوم يا الله الرابع طبعا,Program,/kaggle/working/segmented_south_north_16/segments/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0000.wav
audio_files_16kHz/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي.wav,قناة البوادي,207.68,القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0001,10.0,9.0,19.0,Adult,Unknown,North,Music,Speaker_2,يالها الرابع تصيب. اول تردعها تحط سبع فنجيل. سبع فنجيل. سبع فنجيل كبار. بقى البيض هذا. هو سوء.,يالها الرابع تصيب اول تردعها تحط سبع فنجيل سبع فنجيل سبع فنجيل كبار بقي البيض هذا هو سوء,Program,/kaggle/working/segmented_south_north_16/segments/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0001.wav
audio_files_16kHz/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي.wav,قناة البوادي,207.68,القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0002,10.0,18.0,28.0,Child,Female,North,Music,Speaker_3,هوا سودة ولا هوا سودة؟ سودة سودة ما تصفي هذا الشقرة ما تصفي ما تضبط السودة اي ما تضبط وبعدين تخليها نص ساعة تقري,هوا سودة ولا هوا سودة سودة سودة ما تصفي هذا الشقرة ما تصفي ما تضبط السودة اي ما تضبط وبعدين تخليها نص ساعة تقري,Program,/kaggle/working/segmented_south_north_16/segments/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0002.wav
audio_files_16kHz/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي.wav,قناة البوادي,207.68,القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0003,10.0,27.0,37.0,Adult,Female,North,Noisy,Speaker_4,وعقب تركدها ثاني من يوم تحميها نفس الطريقة ما تحط عليها اليوم ما تمضي نصف ساعة عقب تصفيها وتحط سبعة,وعقب تركدها ثاني من يوم تحميها نفس الطريقة ما تحط عليها اليوم ما تمضي نصف ساعة عقب تصفيها وتحط سبعة,Program,/kaggle/working/segmented_south_north_16/segments/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0003.wav
audio_files_16kHz/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي.wav,قناة البوادي,207.68,القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0004,10.0,36.0,46.0,Adult,Female,North,Noisy,Speaker_5,وعقب تخليها نص ساعة ثلاثة أيام يلا تصف منها ثلاثة أيام ما تصفي معك يعني تصير بقعة اللسان مهم مضبوطة,وعقب تخليها نص ساعة ثلاثة ايام يلا تصف منها ثلاثة ايام ما تصفي معك يعني تصير بقعة اللسان مهم مضبوطة,Program,/kaggle/working/segmented_south_north_16/segments/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0004.wav
audio_files_16kHz/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي.wav,قناة البوادي,207.68,القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0005,10.0,45.0,55.0,Child,Female,North,Noisy,Speaker_1,مهي مظبوطة صار قاعدة لسان مرة اضبطت اضبطت ايه? كم فنجال? اربعتاش? اربعتاش. وخمرها ثلاثة ايام. ثلاثة ايام. ايه?,مهي مظبوطة صار قاعدة لسان مرة اضبطت اضبطت ايه كم فنجال اربعتاش اربعتاش وخمرها ثلاثة ايام ثلاثة ايام ايه,Program,/kaggle/working/segmented_south_north_16/segments/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0005.wav
audio_files_16kHz/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي.wav,قناة البوادي,207.68,القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0006,10.0,54.0,64.0,Child,Female,North,Noisy,Speaker_2,ثلاث ايام. اي. الماء الان كله الماء. هالماء طبعا عمرك من الفيتر. ما يجوز من الحنفية. ما تضبط. ما تضبط. اي نعم. لازم يكون. اي. اي.,ثلاث ايام اي الماء الان كله الماء هالماء طبعا عمرك من الفيتر ما يجوز من الحنفية ما تضبط ما تضبط اي نعم لازم يكون اي اي,Program,/kaggle/working/segmented_south_north_16/segments/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0006.wav
audio_files_16kHz/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي.wav,قناة البوادي,207.68,القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0007,10.0,63.0,73.0,Child,Female,North,Noisy,Speaker_3,يأثر على القهوة وجودة القهوة الماء طبعا كل ملاح يثرع,ياثر علي القهوة وجودة القهوة الماء طبعا كل ملاح يثرع,Program,/kaggle/working/segmented_south_north_16/segments/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0007.wav
audio_files_16kHz/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي.wav,قناة البوادي,207.68,القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0008,10.0,72.0,82.0,Adult,Female,North,Music,Speaker_4,نسمع كثير في المجالس يقول القهوة أطعمت طعم في القهوة القهوة أطعمت مخصوص الكلمة,نسمع كثير في المجالس يقول القهوة اطعمت طعم في القهوة القهوة اطعمت مخصوص الكلمة,Program,/kaggle/working/segmented_south_north_16/segments/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0008.wav
audio_files_16kHz/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي.wav,قناة البوادي,207.68,القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0009,10.0,81.0,91.0,Child,Female,North,Noisy,Speaker_5,مخصوص الكلمة هذه حتى بالكويت هنا بالنسبة من ريحة السيارات وريحة قلوب يعني هذه صعبة أنا الحين قاعدة العينة بقولك أكشفها راسا,مخصوص الكلمة هذه حتي بالكويت هنا بالنسبة من ريحة السيارات وريحة قلوب يعني هذه صعبة انا الحين قاعدة العينة بقولك اكشفها راسا,Program,/kaggle/working/segmented_south_north_16/segments/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0009.wav
audio_files_16kHz/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي.wav,قناة البوادي,207.68,القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0010,10.0,90.0,100.0,Child,Female,North,Music,Speaker_1,أسلب على نفسي قبل ما أسلب عليكم نحن قدام مواطنين وقدام جميع شيء هك هوا قبل يوم الريحة زينة هيك شفها,اسلب علي نفسي قبل ما اسلب عليكم نحن قدام مواطنين وقدام جميع شيء هك هوا قبل يوم الريحة زينة هيك شفها,Program,/kaggle/working/segmented_south_north_16/segments/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0010.wav
audio_files_16kHz/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي.wav,قناة البوادي,207.68,القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0011,10.0,99.0,109.0,Child,Female,North,Music,Speaker_2,فعلوش ابن الظاهر كشفها بديو وانحايل كل القبائل تقهوا منه ولا حدا نقعها كشفها هو نقعها ايه قال اه تصب قهوة رعامة قال,فعلوش ابن الظاهر كشفها بديو وانحايل كل القبايل تقهوا منه ولا حدا نقعها كشفها هو نقعها ايه قال اه تصب قهوة رعامة قال,Program,/kaggle/working/segmented_south_north_16/segments/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0011.wav
audio_files_16kHz/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي.wav,قناة البوادي,207.68,القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0012,10.0,108.0,118.0,Child,Female,North,Music,Speaker_3,جهوتنا عامل قال صايدة صايدة؟ اي الصايدة هو الطعم اللي يغير طعم الجهوة لا صايدة طيب عمرك الطعم بيّن بيّن اي بيّن قال باشر جهوك عملي,جهوتنا عامل قال صايدة صايدة اي الصايدة هو الطعم اللي يغير طعم الجهوة لا صايدة طيب عمرك الطعم بين بين اي بين قال باشر جهوك عملي,Program,/kaggle/working/segmented_south_north_16/segments/القهوة المخمرة ｜ تخمير القهوة ｜ بو ممدوح مونس العنزي_0012.wav
